accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,log_loss,brier_score_multiclass,model,fold_id,fit_time_seconds,prediction_time_seconds,fit_status,error_message,feature_representation,n_predictors
0.5601749539594844,0.2825815088634832,0.39581532810218895,0.2825815088634832,0.294116661120518,0.5075480891192032,1.4557268619537354,0.5908741338304587,Support Vector Machine,7,19.68593692779541,0.024421215057373047,success,,ANV,18
0.5634898710865561,0.2853843242830342,0.3648154727287897,0.2853843242830342,0.29352604503239016,0.511129906499634,1.4524041414260864,0.5910677326548469,Support Vector Machine,8,20.209346055984497,0.021643877029418945,success,,ANV,18
0.5677716390423573,0.2879452344308217,0.3837409582603833,0.2879452344308217,0.29672249404221107,0.5152636728844843,1.445796012878418,0.5873197044922022,Support Vector Machine,9,16.68583035469055,0.021597862243652344,success,,ANV,18
0.5610036832412523,0.28180321473123776,0.375988160908207,0.28180321473123776,0.2912944720412339,0.5083791420008489,1.4565538167953491,0.5897755456762866,Support Vector Machine,10,17.749662160873413,0.027820110321044922,success,,ANV,18
0.7195340914322546,0.5435102812973849,0.6043608877678368,0.5435102812973849,0.5612475389596683,0.7079574100381798,0.8408670425415039,0.38457521344896833,Neural Network,1,2.5991249084472656,0.007378101348876953,success,,ANV,18
0.773158379373849,0.6249817354509938,0.7409656635801982,0.6249817354509938,0.6430665767266425,0.7664059046751368,0.6735134124755859,0.31675767557229095,Neural Network,2,12.056594133377075,0.005853891372680664,success,,ANV,18
0.7620165745856353,0.6208099771025998,0.6755886027589454,0.6208099771025998,0.6296375123162165,0.7554851964738688,0.6982554197311401,0.32865790094036246,Neural Network,3,9.14571499824524,0.0069849491119384766,success,,ANV,18
0.757780847145488,0.6156124703136303,0.6787675999051068,0.6156124703136303,0.6281430510811604,0.7498925374421496,0.7200742959976196,0.3373017895419277,Neural Network,4,5.520302057266235,0.008921146392822266,success,,ANV,18
0.7747697974217311,0.6601740968373623,0.7092600977346951,0.6601740968373623,0.6677642117460629,0.7687777369625327,0.6610776782035828,0.3116791222919132,Neural Network,5,14.937191009521484,0.0061609745025634766,success,,ANV,18
0.7578840753188159,0.626771741681827,0.7015624754495564,0.626771741681827,0.6390490273827737,0.7507622897968304,0.7116489410400391,0.3355569050135617,Neural Network,6,7.541546106338501,0.0065250396728515625,success,,ANV,18
0.7645027624309392,0.6251695918696436,0.7204142536818022,0.6251695918696436,0.6416436940765107,0.757681633689173,0.6974238753318787,0.32925257194786456,Neural Network,7,7.938988924026489,0.007208108901977539,success,,ANV,18
0.7705801104972375,0.6403418085422874,0.7035249253001346,0.6403418085422874,0.6507394439967008,0.7630071807454621,0.6700264811515808,0.3184770599273035,Neural Network,8,9.255089282989502,0.0063250064849853516,success,,ANV,18
0.6995395948434623,0.5100940617704527,0.5705200671134051,0.5100940617704527,0.5263854823701275,0.6832899523386904,0.9211998581886292,0.41508678868438165,Neural Network,9,1.6744019985198975,0.007729053497314453,success,,ANV,18
0.7716850828729281,0.6317745881924021,0.6751296892663515,0.6317745881924021,0.6387103354867589,0.7638537413357503,0.6676657199859619,0.31548357213220085,Neural Network,10,11.554725885391235,0.00877690315246582,success,,ANV,18
0.5528290594355693,0.5239605542636709,0.4484594549850177,0.5239605542636709,0.43334294334134593,0.5862115540292447,1.7615199089050293,0.682126672222792,Logistic Regression,1,5.972585916519165,0.003734111785888672,success,,ANV,18
0.5476058931860037,0.5537860583916911,0.4546889749537259,0.5537860583916911,0.4378707832431119,0.5845461312393222,1.784162998199463,0.6868313471147971,Logistic Regression,2,5.711857080459595,0.004887819290161133,success,,ANV,18
0.5513351749539595,0.5575312964493326,0.45255747891140247,0.5575312964493326,0.43837975121293754,0.5861357155765573,1.7942756414413452,0.6846203607690031,Logistic Regression,3,5.7849671840667725,0.004230976104736328,success,,ANV,18
0.5417127071823205,0.540075555106789,0.4541396390321985,0.540075555106789,0.4375861022652253,0.5791371937221895,1.7822374105453491,0.683758139187991,Logistic Regression,4,5.705326080322266,0.004907846450805664,success,,ANV,18
0.54304788213628,0.5519739709377053,0.44856786530227555,0.5519739709377053,0.4340148915310297,0.5796161451420632,1.8073538541793823,0.6899306977540791,Logistic Regression,5,5.314947843551636,0.0035800933837890625,success,,ANV,18
0.5406288844896644,0.5333182890447355,0.44865052170949005,0.5333182890447355,0.43276370685102394,0.5765010160928021,1.7919679880142212,0.6871034650049771,Logistic Regression,6,5.141449213027954,0.0038957595825195312,success,,ANV,18
0.5499079189686924,0.5515841395988501,0.45532652328613427,0.5515841395988501,0.4379448907710266,0.5858749467838928,1.788022756576538,0.6854085174483674,Logistic Regression,7,5.142464876174927,0.004284858703613281,success,,ANV,18
0.5540515653775322,0.5518670708755041,0.45790507662590246,0.5518670708755041,0.44238486158679646,0.5894783076481217,1.780432939529419,0.6852862245703641,Logistic Regression,8,5.2839741706848145,0.0032939910888671875,success,,ANV,18
0.5384898710865562,0.5480102287991959,0.4476597819511293,0.5480102287991959,0.43271066697923094,0.5750800773544523,1.7805883884429932,0.6841732470147018,Logistic Regression,9,5.170958042144775,0.004624128341674805,success,,ANV,18
0.5487108655616942,0.5484383036865953,0.45162199970031863,0.5484383036865953,0.4371785314090452,0.5854338667140104,1.7926651239395142,0.6874714009986945,Logistic Regression,10,5.5487329959869385,0.004393815994262695,success,,ANV,18
0.7025459233000322,0.5479053145593156,0.5492393883895488,0.5479053145593156,0.548266569709801,0.7027984842862951,4.742127418518066,0.5949081533999355,Decision Tree,1,1.5744361877441406,0.006643056869506836,success,,WMRV,18
0.7000460405156538,0.5571376543510873,0.5572053173666156,0.5571376543510873,0.5569847678182246,0.6996440032513803,4.781981468200684,0.5999079189686924,Decision Tree,2,1.5337679386138916,0.007157087326049805,success,,WMRV,18
0.6976519337016575,0.5664221878175835,0.5733865588620413,0.5664221878175835,0.5677883378973995,0.697485821201751,4.8201494216918945,0.6046961325966851,Decision Tree,3,1.561873197555542,0.005216121673583984,success,,WMRV,18
0.7055709023941068,0.5519834861599511,0.5531498588597171,0.5519834861599511,0.5524217790276506,0.7054128437323346,4.693902015686035,0.5888581952117864,Decision Tree,4,1.5926251411437988,0.006819963455200195,success,,WMRV,18
0.6998618784530387,0.5683908255285648,0.5811675369871475,0.5683908255285648,0.5726872522407102,0.7002045498856287,4.78491735458374,0.6002762430939227,Decision Tree,5,1.5350592136383057,0.0062618255615234375,success,,WMRV,18
0.6986326596381383,0.5580519740702709,0.5583100885817411,0.5580519740702709,0.5577461341429734,0.6986455810911483,4.804513931274414,0.6027346807237236,Decision Tree,6,1.546123743057251,0.007300138473510742,success,,WMRV,18
0.7033149171270718,0.5530339821059798,0.5626419050263721,0.5530339821059798,0.5574032903103522,0.7030387037623819,4.729867935180664,0.5933701657458563,Decision Tree,7,1.6032710075378418,0.006222963333129883,success,,WMRV,18
0.7018876611418048,0.5581482201351521,0.5761448042150178,0.5581482201351521,0.5635313940575393,0.7019813062526522,4.752621650695801,0.5962246777163904,Decision Tree,8,1.5794730186462402,0.005789041519165039,success,,WMRV,18
0.6987108655616943,0.576464267663415,0.5638844508623905,0.576464267663415,0.5679596823350948,0.6984655207655625,4.803267478942871,0.6025782688766114,Decision Tree,9,1.5608289241790771,0.007523059844970703,success,,WMRV,18
0.6997697974217312,0.543329666470768,0.5511012796501668,0.543329666470768,0.5468544584211986,0.69948357151601,4.786385536193848,0.6004604051565378,Decision Tree,10,2.0587239265441895,0.0070209503173828125,success,,WMRV,18
0.7839878458634502,0.6486836025370217,0.6448440430720873,0.6486836025370217,0.6437507614029112,0.7859180008745759,0.7706831097602844,0.31200116632543234,Random Forest,1,4.845104932785034,0.13195228576660156,success,,WMRV,18
0.7843001841620626,0.6622990928620338,0.6642485329239054,0.6622990928620338,0.6595777255974127,0.786168497125823,0.7789287567138672,0.31365556079455853,Random Forest,2,4.832369804382324,0.13026714324951172,success,,WMRV,18
0.7802946593001842,0.6690159114086635,0.6687667787469984,0.6690159114086635,0.6650090455956233,0.7822456507161573,0.787864089012146,0.3153611552145701,Random Forest,3,4.870173931121826,0.13282299041748047,success,,WMRV,18
0.7857734806629835,0.6726694244552629,0.6998768131093087,0.6726694244552629,0.6686887776861905,0.788070351458866,0.770550012588501,0.3095975098419937,Random Forest,4,4.899420976638794,0.1269969940185547,success,,WMRV,18
0.7789594843462246,0.6819197733579245,0.6948183928828432,0.6819197733579245,0.682293201486005,0.7813409116270227,0.7894276976585388,0.3164123266135382,Random Forest,5,4.94602108001709,0.12860393524169922,success,,WMRV,18
0.7781409695686202,0.6633515521941731,0.6610774482573152,0.6633515521941731,0.6570087640115453,0.7803881410335936,0.787907600402832,0.31611723536189745,Random Forest,6,5.012801885604858,0.13054513931274414,success,,WMRV,18
0.7851289134438306,0.6655472280934768,0.6591509415972606,0.6655472280934768,0.6596880742655685,0.7869091388902894,0.7796417474746704,0.3122807603432408,Random Forest,7,5.024045944213867,0.13764119148254395,success,,WMRV,18
0.7848526703499079,0.6761749934537243,0.6677137314637619,0.6761749934537243,0.6687453080964386,0.7875644135493474,0.7613135576248169,0.31045732056994124,Random Forest,8,5.0584399700164795,0.12822723388671875,success,,WMRV,18
0.7778084714548803,0.6899322672242091,0.6769186003463659,0.6899322672242091,0.6799209895591165,0.7800417986139091,0.7927317023277283,0.31672395867625536,Random Forest,9,5.127507925033569,0.1288623809814453,success,,WMRV,18
0.7851289134438306,0.6579674678117803,0.6560710420275663,0.6579674678117803,0.6527457072722795,0.7873757284503451,0.778272807598114,0.3115734212933442,Random Forest,10,5.086967945098877,0.12878894805908203,success,,WMRV,18
0.11983794484600156,0.11491096221382363,0.13117355540020986,0.11491096221382363,0.07797340822557328,0.1380257569154259,7.771129608154297,1.5323154420300056,Gaussian Naive Bayes,1,0.1551499366760254,0.010118961334228516,success,,WMRV,18
0.11689686924493554,0.11343172188710207,0.12026924018541893,0.11343172188710207,0.07745555440371472,0.13313843109433954,8.253363609313965,1.5709634739748117,Gaussian Naive Bayes,2,0.17349004745483398,0.0159909725189209,success,,WMRV,18
0.1171731123388582,0.1020822105568022,0.11874205343505491,0.1020822105568022,0.07107294061314727,0.13440320668676936,7.873461723327637,1.542044230355341,Gaussian Naive Bayes,3,0.17060613632202148,0.014857053756713867,success,,WMRV,18
0.11657458563535912,0.10863440336568878,0.12934345031119757,0.10863440336568878,0.07243852123927326,0.13387174927026668,7.789932727813721,1.5359686377754853,Gaussian Naive Bayes,4,0.16624903678894043,0.011831045150756836,success,,WMRV,18
0.11602209944751381,0.11169445329735526,0.12306057099256086,0.11169445329735526,0.07826343139087105,0.13305807535551756,7.929997444152832,1.549246262978737,Gaussian Naive Bayes,5,0.17702698707580566,0.011955022811889648,success,,WMRV,18
0.1184107545693108,0.10647244182962136,0.12249546972976398,0.10647244182962136,0.07530807498359961,0.13725119099510338,8.393205642700195,1.5754427022754656,Gaussian Naive Bayes,6,0.16524720191955566,0.012694835662841797,success,,WMRV,18
0.11818600368324125,0.1127544777301127,0.11965405486610224,0.1127544777301127,0.07545685778164643,0.13548306918612404,7.923299312591553,1.5502281125771913,Gaussian Naive Bayes,7,0.150986909866333,0.011625051498413086,success,,WMRV,18
0.11551565377532229,0.10997032992937716,0.12254715882959556,0.10997032992937716,0.07487067642831546,0.1318275082629943,7.772588729858398,1.5325319407991358,Gaussian Naive Bayes,8,0.15329718589782715,0.015901803970336914,success,,WMRV,18
0.12104051565377533,0.11774322383716973,0.12124634558928234,0.11774322383716973,0.08060858258123055,0.1383242134912262,7.681024074554443,1.5255908390950708,Gaussian Naive Bayes,9,0.1620171070098877,0.01826190948486328,success,,WMRV,18
0.11625230202578268,0.11091180058158792,0.11775453448307394,0.11091180058158792,0.07290168457217178,0.13218749501292065,7.846850395202637,1.5374204685883592,Gaussian Naive Bayes,10,0.1707139015197754,0.018800020217895508,success,,WMRV,18
0.768334791215874,0.6139921552441873,0.69702484476571,0.6139921552441873,0.6421837917510559,0.7651339857888172,1.9062567949295044,0.32563510093256065,K-Nearest Neighbours,1,0.16910719871520996,0.42898011207580566,success,,WMRV,18
0.763121546961326,0.6137106595909169,0.6800266227136544,0.6137106595909169,0.6354102635025589,0.7593978028893988,1.9305119514465332,0.33018416337298434,K-Nearest Neighbours,2,0.17077088356018066,0.43405580520629883,success,,WMRV,18
0.7624309392265194,0.6325363359409482,0.7092335565597491,0.6325363359409482,0.6592561774698401,0.7592345708245964,1.961988925933838,0.32987108787092945,K-Nearest Neighbours,3,0.15515494346618652,0.44240474700927734,success,,WMRV,18
0.7691528545119706,0.6197581416970245,0.6904112710969903,0.6197581416970245,0.6440402369807453,0.765752127028726,1.9084126949310303,0.32598526823860957,K-Nearest Neighbours,4,0.17267608642578125,0.4273519515991211,success,,WMRV,18
0.7635359116022099,0.6272953229589104,0.6900407787517933,0.6272953229589104,0.6452858187371582,0.7602369263229677,1.990954875946045,0.33060036963564704,K-Nearest Neighbours,5,0.16783690452575684,0.45433807373046875,success,,WMRV,18
0.7644675659500023,0.6170783807432337,0.6720501394587096,0.6170783807432337,0.6356598358894925,0.7606888151447679,1.9780532121658325,0.33095713955334927,K-Nearest Neighbours,6,0.15270400047302246,0.44553709030151367,success,,WMRV,18
0.7674493554327808,0.5961441458916434,0.6647083550631677,0.5961441458916434,0.620036608856346,0.76393900910924,1.9092402458190918,0.3259447525468541,K-Nearest Neighbours,7,0.17075896263122559,0.45791196823120117,success,,WMRV,18
0.7689226519337017,0.6193105269218202,0.6968461622676735,0.6193105269218202,0.6451627632379099,0.7657501081763803,1.8778342008590698,0.3229502773686119,K-Nearest Neighbours,8,0.17059087753295898,0.43076515197753906,success,,WMRV,18
0.7600368324125231,0.6335537516658871,0.6812039930711828,0.6335537516658871,0.6485382760062981,0.7565605374810761,1.9845149517059326,0.3339963181336063,K-Nearest Neighbours,9,0.15268802642822266,0.42685389518737793,success,,WMRV,18
0.7669429097605893,0.6144335823586125,0.6816316493330321,0.6144335823586125,0.6371174219948357,0.7641667310324377,1.9328988790512085,0.32779742289489594,K-Nearest Neighbours,10,0.17174220085144043,0.43828296661376953,success,,WMRV,18
0.5235946779614198,0.23722463582220424,0.31070348198618014,0.23722463582220424,0.23861911221171575,0.4619925832120709,1.5533603429794312,0.6280778428080375,Support Vector Machine,1,14.396103143692017,0.020328760147094727,success,,WMRV,18
0.5227440147329651,0.23975510960967536,0.31379021675454105,0.23975510960967536,0.2418821256171432,0.4622284318162729,1.5608888864517212,0.6306624046302384,Support Vector Machine,2,14.492606163024902,0.018886804580688477,success,,WMRV,18
0.5242633517495396,0.243512054447957,0.311862317860943,0.243512054447957,0.2441647290339427,0.4644955221199938,1.565147876739502,0.6281215892367918,Support Vector Machine,3,14.620280027389526,0.018518924713134766,success,,WMRV,18
0.5239871086556169,0.24119160667921113,0.31284344205093734,0.24119160667921113,0.24262060868477148,0.46322311778882186,1.5618230104446411,0.6300153862260314,Support Vector Machine,4,14.235791683197021,0.016303300857543945,success,,WMRV,18
0.52048802946593,0.23945945164155788,0.3093368743591795,0.23945945164155788,0.2421298137201723,0.4607020612133239,1.5767542123794556,0.6318951205672086,Support Vector Machine,5,14.0525221824646,0.02218794822692871,success,,WMRV,18
0.5205101054279269,0.2388795893517596,0.31467057379166813,0.2388795893517596,0.24011190226820253,0.4602377072794807,1.568388819694519,0.6311076772429804,Support Vector Machine,6,14.052956104278564,0.02142810821533203,success,,WMRV,18
0.5212246777163905,0.23699755493818478,0.29905204937940005,0.23699755493818478,0.23812505359298286,0.4597423709656847,1.5661393404006958,0.6315151265053115,Support Vector Machine,7,14.756927013397217,0.01815509796142578,success,,WMRV,18
0.5252762430939226,0.24073710725444908,0.3137814020306226,0.24073710725444908,0.24252948488389572,0.46503017148701997,1.5582667589187622,0.6291070132000001,Support Vector Machine,8,14.41759204864502,0.023166894912719727,success,,WMRV,18
0.5247237569060773,0.2412503092023482,0.3110100521402652,0.2412503092023482,0.24301150681715833,0.4646048968472152,1.5571616888046265,0.6273586718645537,Support Vector Machine,9,13.850942134857178,0.020108938217163086,success,,WMRV,18
0.5221915285451197,0.2409488884987881,0.3110696490276126,0.2409488884987881,0.2425364541198612,0.46180387637769077,1.5672909021377563,0.6298393498266173,Support Vector Machine,10,14.052352666854858,0.018351078033447266,success,,WMRV,18
0.7037889599926339,0.5239746856390529,0.5699389561990598,0.5239746856390529,0.5380500043377844,0.6898495608319637,0.8834705352783203,0.408268770760816,Neural Network,1,5.799926042556763,0.007101774215698242,success,,WMRV,18
0.7445211786372007,0.5781416167920054,0.6363450040949782,0.5781416167920054,0.5876001265893912,0.7359781516923712,0.7621276378631592,0.3558910545710736,Neural Network,2,16.69003391265869,0.006811857223510742,success,,WMRV,18
0.7401473296500921,0.5904169456920989,0.6492367233946992,0.5904169456920989,0.6024116552548626,0.7324102409975676,0.7833020687103271,0.3633964556082842,Neural Network,3,13.222110986709595,0.006971836090087891,success,,WMRV,18
0.7473296500920811,0.5951665120246296,0.6801536310189311,0.5951665120246296,0.6096403700046785,0.7395993399644254,0.755521833896637,0.3538542438010643,Neural Network,4,16.547075271606445,0.0067708492279052734,success,,WMRV,18
0.7282228360957643,0.5629241632472257,0.6555321989933036,0.5629241632472257,0.5766781718525027,0.7181606968885789,0.8112450242042542,0.37708647177033877,Neural Network,5,9.456811904907227,0.005892038345336914,success,,WMRV,18
0.7192118226600985,0.5615865787883081,0.6280005745426145,0.5615865787883081,0.5750824948400802,0.7064820103887923,0.8222380876541138,0.38349188180240845,Neural Network,6,10.346862077713013,0.006443977355957031,success,,WMRV,18
0.7416666666666667,0.5814864725008171,0.621004991009644,0.5814864725008171,0.5878070158148685,0.7325570812172583,0.7623687386512756,0.3580699546253559,Neural Network,7,14.133604764938354,0.006981849670410156,success,,WMRV,18
0.7215930018416207,0.5509562631420183,0.6204083525037758,0.5509562631420183,0.5623577949342125,0.7109684642858405,0.8159420490264893,0.3813606788597451,Neural Network,8,8.78141188621521,0.00608515739440918,success,,WMRV,18
0.7229742173112339,0.5738861187492434,0.6860823907840509,0.5738861187492434,0.5926057834469187,0.713027088874208,0.826501727104187,0.3841219094357533,Neural Network,9,8.438579082489014,0.005658149719238281,success,,WMRV,18
0.7246777163904236,0.546819600417875,0.6048007111880107,0.546819600417875,0.5586045679101705,0.7158828602707963,0.8175250887870789,0.38106590132560253,Neural Network,10,9.226113080978394,0.006438016891479492,success,,WMRV,18
0.4971686386446296,0.47217923538186307,0.4113484919795541,0.47217923538186307,0.3806928176234592,0.5310795126914885,1.8906995058059692,0.7231396104032161,Logistic Regression,1,6.270587921142578,0.00363922119140625,success,,WMRV,18
0.48793738489871086,0.4761722727875009,0.40748489434950663,0.4761722727875009,0.37940286644914495,0.52398013492382,1.9115649461746216,0.7272810607368848,Logistic Regression,2,6.436311721801758,0.0033111572265625,success,,WMRV,18
0.4985267034990792,0.48563968525971346,0.4178594955351976,0.48563968525971346,0.388567023388109,0.5316673608592022,1.9196834564208984,0.723449550852805,Logistic Regression,3,6.0916993618011475,0.004297971725463867,success,,WMRV,18
0.4830570902394107,0.47153975018706545,0.41235267006933213,0.47153975018706545,0.3781323738779254,0.5184965041278752,1.9101848602294922,0.7256763024720869,Logistic Regression,4,5.81779932975769,0.004257678985595703,success,,WMRV,18
0.48687845303867405,0.47367328329966835,0.40324910308154704,0.47367328329966835,0.3757035452202855,0.5218859364943553,1.9430500268936157,0.7318990558472964,Logistic Regression,5,5.60240912437439,0.0031690597534179688,success,,WMRV,18
0.4756226693062014,0.4734984599349379,0.4056722974739546,0.4734984599349379,0.37286685654824936,0.5123394221665674,1.9253357648849487,0.7287863553972016,Logistic Regression,6,6.126215934753418,0.0036668777465820312,success,,WMRV,18
0.49498158379373847,0.4843658410808689,0.4123765695770079,0.4843658410808689,0.38077795026957145,0.5288320063290077,1.9134166240692139,0.72635565077645,Logistic Regression,7,5.667910099029541,0.00437617301940918,success,,WMRV,18
0.4985267034990792,0.49461008483557106,0.41654436092154784,0.49461008483557106,0.38937686671150784,0.5313998735630239,1.903578758239746,0.7233129087410383,Logistic Regression,8,5.54293417930603,0.005337953567504883,success,,WMRV,18
0.49060773480662984,0.47894362272014,0.4110258376830516,0.47894362272014,0.38223049367024947,0.5255803772518554,1.910826325416565,0.7257184970842007,Logistic Regression,9,6.532608985900879,0.0057408809661865234,success,,WMRV,18
0.4938766114180479,0.4501591838599764,0.4075247312389014,0.4501591838599764,0.3782299041613492,0.5295333834121994,1.919600009918213,0.7259140028554839,Logistic Regression,10,6.1462929248809814,0.004590749740600586,success,,WMRV,18
0.9018461396804935,0.814894641587647,0.8358993890644728,0.814894641587647,0.820619501327624,0.9016840349484274,1.5648068189620972,0.19630772063901294,Decision Tree,1,11.733707904815674,0.018724918365478516,success,,KMNV,192
0.9008287292817679,0.8237434813631633,0.8299320064125025,0.8237434813631633,0.8260851971955633,0.900730549896355,1.5810267925262451,0.1983425414364641,Decision Tree,2,11.548014879226685,0.018686771392822266,success,,KMNV,192
0.901657458563536,0.827740107609397,0.8402814678127779,0.827740107609397,0.8319638654284612,0.9014891769419245,1.567814826965332,0.19668508287292819,Decision Tree,3,11.440276861190796,0.017839908599853516,success,,KMNV,192
0.9030386740331492,0.8227196204420746,0.8295145690311955,0.8227196204420746,0.8254772555335355,0.9031113180108318,1.5457950830459595,0.19392265193370165,Decision Tree,4,11.520620107650757,0.014635562896728516,success,,KMNV,192
0.8993554327808472,0.7961093269623142,0.8020059342823143,0.7961093269623142,0.7988388618937003,0.8992325080877385,1.604514479637146,0.2012891344383057,Decision Tree,5,11.179793119430542,0.016792774200439453,success,,KMNV,192
0.8989457207310897,0.7961112658554277,0.8555550828825428,0.7961112658554277,0.8091531953923502,0.8986300357297347,1.6110464334487915,0.20210855853782053,Decision Tree,6,11.50588583946228,0.01921820640563965,success,,KMNV,192
0.900414364640884,0.8135385935865326,0.828570965598993,0.8135385935865326,0.818954566097681,0.9004312424301695,1.5876327753067017,0.19917127071823204,Decision Tree,7,11.68664813041687,0.018973827362060547,success,,KMNV,192
0.9046961325966851,0.8255036348329327,0.8228716026716093,0.8255036348329327,0.8231537732901327,0.9045205806802469,1.5193711519241333,0.19060773480662985,Decision Tree,8,11.259795904159546,0.015893936157226562,success,,KMNV,192
0.8994475138121547,0.8304134919245303,0.8144159087051837,0.8304134919245303,0.8203448413573537,0.8994465956136983,1.6030465364456177,0.2011049723756906,Decision Tree,9,11.515679121017456,0.018892765045166016,success,,KMNV,192
0.9035451197053407,0.815844168987254,0.8145421843896326,0.815844168987254,0.8137874601045043,0.9035527984509538,1.537721037864685,0.1929097605893186,Decision Tree,10,11.65195083618164,0.020391225814819336,success,,KMNV,192
0.9650568574190875,0.9139434399660363,0.9657588722594624,0.9139434399660363,0.9300294444870842,0.9650875537924746,0.2430429458618164,0.09270558563923006,Random Forest,1,11.196800947189331,0.1365511417388916,success,,KMNV,192
0.9637661141804789,0.9368831737033873,0.9664525036958166,0.9368831737033873,0.9480831491573817,0.9637840157659495,0.24721036851406097,0.09490482514307905,Random Forest,2,11.10442304611206,0.10825085639953613,success,,KMNV,192
0.9643646408839779,0.9263598874090814,0.9668431086879203,0.9263598874090814,0.9426827823463665,0.9644184862242712,0.25017812848091125,0.09709454879488037,Random Forest,3,11.603395223617554,0.13245177268981934,success,,KMNV,192
0.9651473296500921,0.9252966135505611,0.966252639076294,0.9252966135505611,0.9416326947649057,0.9652144676457657,0.24336108565330505,0.09293635159635226,Random Forest,4,11.782196044921875,0.11800193786621094,success,,KMNV,192
0.9619705340699816,0.934781205823349,0.9635455854457625,0.934781205823349,0.9465253889446995,0.9619964442639617,0.2490331530570984,0.09648050136846963,Random Forest,5,11.678460836410522,0.11883425712585449,success,,KMNV,192
0.9628930528060402,0.9166152540945537,0.9647353683526907,0.9166152540945537,0.9344196208626884,0.9629414215639546,0.24790605902671814,0.09579996013867333,Random Forest,6,11.843979835510254,0.1305840015411377,success,,KMNV,192
0.9620626151012891,0.9248909575492437,0.9614298165224326,0.9248909575492437,0.9403671817834509,0.962143755797941,0.24684424698352814,0.0954674606096447,Random Forest,7,11.777873992919922,0.11287093162536621,success,,KMNV,192
0.96597605893186,0.9330363034474781,0.9690745054798386,0.9330363034474781,0.9475007658825243,0.9660067687168639,0.24077674746513367,0.09272080425389427,Random Forest,8,11.699923992156982,0.1168818473815918,success,,KMNV,192
0.9636279926335175,0.9339490980464246,0.9651687275397323,0.9339490980464246,0.9466525242257896,0.9636592293634865,0.24904735386371613,0.09531009626645046,Random Forest,9,12.20796513557434,0.15111327171325684,success,,KMNV,192
0.9636740331491712,0.9260241703072796,0.9651256342377672,0.9260241703072796,0.9415713803895178,0.9637540878446139,0.24713289737701416,0.09566273476816249,Random Forest,10,12.504387140274048,0.1438441276550293,success,,KMNV,192
0.28783205193131073,0.21000480402612615,0.27364948898893315,0.21000480402612615,0.1328867928485082,0.25219172919248706,10.834932327270508,1.4015544394022437,Gaussian Naive Bayes,1,1.2625737190246582,0.06849193572998047,success,,KMNV,192
0.289134438305709,0.2432063363853115,0.2769655569637956,0.2432063363853115,0.134101144121628,0.25281828321969674,10.871770858764648,1.4004093013697827,Gaussian Naive Bayes,2,1.2783241271972656,0.08551216125488281,success,,KMNV,192
0.2923572744014733,0.20695256692757086,0.26741746230518165,0.20695256692757086,0.13411629582774234,0.25832220576969017,10.831517219543457,1.3938845119925185,Gaussian Naive Bayes,3,1.223229169845581,0.0718080997467041,success,,KMNV,192
0.2863720073664825,0.2211173292153598,0.2628105404561638,0.2211173292153598,0.1293594459637281,0.25059509681288683,10.882401466369629,1.4042633112861256,Gaussian Naive Bayes,4,1.3230059146881104,0.08460521697998047,success,,KMNV,192
0.29148250460405156,0.25319928147845194,0.275426711207223,0.25319928147845194,0.14221509779171454,0.2567703006145449,10.860753059387207,1.3965701736698446,Gaussian Naive Bayes,5,1.2299039363861084,0.08221912384033203,success,,KMNV,192
0.29326458266194005,0.2094276003724323,0.2802133354052462,0.2094276003724323,0.13921026125447455,0.26115260946818597,10.831108093261719,1.393926787133377,Gaussian Naive Bayes,6,1.3166782855987549,0.08334898948669434,success,,KMNV,192
0.28812154696132597,0.2243627016318553,0.2711884515976048,0.2243627016318553,0.13369777000812436,0.2526359872109033,10.849861145019531,1.401381084227103,Gaussian Naive Bayes,7,1.236745834350586,0.0778961181640625,success,,KMNV,192
0.28411602209944753,0.21936566153877987,0.25193149301255985,0.21936566153877987,0.12773989165776495,0.24628347016562877,10.910911560058594,1.4093082925657352,Gaussian Naive Bayes,8,1.297295093536377,0.06454992294311523,success,,KMNV,192
0.29484346224677715,0.25502806869021855,0.27288665749690433,0.25502806869021855,0.1421047109297008,0.2591908139461902,10.744330406188965,1.388351207933613,Gaussian Naive Bayes,9,1.2728590965270996,0.08486676216125488,success,,KMNV,192
0.2834714548802947,0.2229604108036394,0.26075159521095886,0.2229604108036394,0.13227804661474565,0.2472949602967259,10.941461563110352,1.410767766025188,Gaussian Naive Bayes,10,1.2372329235076904,0.07824301719665527,success,,KMNV,192
0.9399659315869435,0.8790462664008197,0.936378048999846,0.8790462664008197,0.8980001453006659,0.9397616463436667,0.4128877520561218,0.08584503488088205,K-Nearest Neighbours,1,1.338514804840088,1.1848092079162598,success,,KMNV,192
0.9397790055248619,0.9015430354051478,0.9351305356556785,0.9015430354051478,0.9138325102990725,0.9395744522492198,0.4144655466079712,0.08668508301398158,K-Nearest Neighbours,2,1.2973887920379639,1.0883018970489502,success,,KMNV,192
0.9376611418047882,0.8886346338843021,0.9154076051994395,0.8886346338843021,0.9006602812943654,0.9374079715324443,0.4529436230659485,0.09191160232454378,K-Nearest Neighbours,3,1.2415249347686768,1.197026014328003,success,,KMNV,192
